accession,organism,length,collection_date,country,strain,lineage,isolate,host,isolation_source,submission_date,batch
MZ655815.1,Severe acute respiratory syndrome coronavirus 2,29769,2021/07/28,NA,NA,NA,SARS-CoV-2/human/USA/MO-CDC-QDX26531665/2021,Homo sapiens,Nasal Swabs,28-JUL-2021,3
MZ543372.1,Severe acute respiratory syndrome coronavirus 2,29887,2021/07/12,NA,NA,NA,SARS-CoV-2/human/USA/AZ-2634/2020,Homo sapiens,nasal swab,12-JUL-2021,3
MZ543359.1,Severe acute respiratory syndrome coronavirus 2,29899,2021/07/12,NA,NA,NA,SARS-CoV-2/human/USA/AZ-2643/2020,Homo sapiens,nasopharyngeal swab,12-JUL-2021,3
MZ543329.1,Severe acute respiratory syndrome coronavirus 2,29701,2021/07/12,NA,NA,NA,SARS-CoV-2/human/USA/AK-PHL9791/2021,Homo sapiens,NA,12-JUL-2021,3
MZ591825.1,Severe acute respiratory syndrome coronavirus 2,29766,2021/07/20,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-LC0090461/2021,Homo sapiens,Nasal Swabs,20-JUL-2021,3
MZ591525.1,Severe acute respiratory syndrome coronavirus 2,29773,2021/07/20,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-LC0089546/2021,Homo sapiens,Nasal Swabs,20-JUL-2021,3
MZ592211.1,Severe acute respiratory syndrome coronavirus 2,29528,2021/07/20,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-LC0091330/2021,Homo sapiens,Nasal Swabs,20-JUL-2021,3
MZ592076.1,Severe acute respiratory syndrome coronavirus 2,29671,2021/07/20,NA,NA,NA,SARS-CoV-2/human/USA/VA-CDC-LC0090502/2021,Homo sapiens,Nasal Swabs,20-JUL-2021,3
MZ592197.1,Severe acute respiratory syndrome coronavirus 2,29677,2021/07/20,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-LC0091192/2021,Homo sapiens,Nasal Swabs,20-JUL-2021,3
MZ667256.1,Severe acute respiratory syndrome coronavirus 2,29540,2021/07/29,NA,NA,NA,SARS-CoV-2/human/USA/WA-UW-61672/2021,Homo sapiens,NA,13-JUN-2022,3
MZ492443.1,Severe acute respiratory syndrome coronavirus 2,29781,2021/07/02,NA,NA,NA,SARS-CoV-2/human/USA/NC-CDC-MMB09160603/2021,Homo sapiens,nasal swab,02-JUL-2021,3
MZ491764.1,Severe acute respiratory syndrome coronavirus 2,29766,2021/07/02,NA,NA,NA,SARS-CoV-2/human/USA/NV-CDC-QDX25762916/2021,Homo sapiens,Nasal Swabs,02-JUL-2021,3
MZ491662.1,Severe acute respiratory syndrome coronavirus 2,29769,2021/07/02,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX25763057/2021,Homo sapiens,Nasal Swabs,02-JUL-2021,3
MZ494610.1,Severe acute respiratory syndrome coronavirus 2,29540,2021/07/02,NA,NA,NA,SARS-CoV-2/human/USA/WA-UW-3600595/2020,Homo sapiens,NA,13-JUN-2022,3
MZ492107.1,Severe acute respiratory syndrome coronavirus 2,29781,2021/07/02,NA,NA,NA,SARS-CoV-2/human/USA/GA-CDC-MMB09083404/2021,Homo sapiens,nasal swab,02-JUL-2021,3
MZ492226.1,Severe acute respiratory syndrome coronavirus 2,29795,2021/07/02,NA,NA,NA,SARS-CoV-2/human/USA/CO-CDC-MMB09115272/2021,Homo sapiens,nasal swab,02-JUL-2021,3
MZ477975.1,Severe acute respiratory syndrome coronavirus 2,29521,2021/07/01,NA,NA,NA,SARS-CoV-2/human/USA/WA-CDC-UW21061875778/2021,Homo sapiens,nasal,01-JUL-2021,3
MZ477988.1,Severe acute respiratory syndrome coronavirus 2,29531,2021/07/01,NA,NA,NA,SARS-CoV-2/human/USA/WA-CDC-UW21061787851/2021,Homo sapiens,nasopharyngeal swab,01-JUL-2021,3
MZ573664.1,Severe acute respiratory syndrome coronavirus 2,29811,2021/07/19,NA,NA,NA,SARS-CoV-2/human/USA/OH-GD-SID-21070503604/2021,Homo sapiens,nasopharyngeal swab,19-JUL-2021,3
MZ576127.1,Severe acute respiratory syndrome coronavirus 2,29851,2021/07/19,NA,NA,NA,SARS-CoV-2/human/USA/LA-BIE-LSUH001004/2021,Homo sapiens,nasal swab,19-JUL-2021,3
MZ576122.1,Severe acute respiratory syndrome coronavirus 2,29824,2021/07/19,NA,NA,NA,SARS-CoV-2/human/USA/LA-BIE-LSUH000992/2021,Homo sapiens,nasal swab,19-JUL-2021,3
MZ573386.1,Severe acute respiratory syndrome coronavirus 2,29788,2021/07/19,NA,NA,NA,SARS-CoV-2/human/UZB/UZB-390/2021,Homo sapiens,"oronasopharynx, nasal swab",19-JUL-2021,3
MZ574424.1,Severe acute respiratory syndrome coronavirus 2,29787,2021/07/19,NA,NA,NA,SARS-CoV-2/human/USA/AL-UAB-GX442/2021,Homo sapiens,oronasopharynx,19-JUL-2021,3
OU569012.1,Severe acute respiratory syndrome coronavirus 2,29813,2021/08/25,NA,NA,NA,NA,Homo sapiens,NA,25-AUG-2021,3
MZ680768.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/08/02,NA,NA,NA,SARS-CoV-2/human/USA/CUIMC-NP-3796/2020,Homo sapiens,nasopharyngeal swab,02-AUG-2021,3
MZ880985.1,Severe acute respiratory syndrome coronavirus 2,29778,2021/08/23,NA,NA,NA,SARS-CoV-2/human/USA/GA-CDC-MMB09523496/2021,Homo sapiens,nasal swab,23-AUG-2021,3
MZ879638.1,Severe acute respiratory syndrome coronavirus 2,29787,2021/08/23,NA,NA,NA,SARS-CoV-2/human/USA/GA-CDC-MMB09545610/2021,Homo sapiens,nasal swab,23-AUG-2021,3
MZ881617.1,Severe acute respiratory syndrome coronavirus 2,29787,2021/08/23,NA,NA,NA,SARS-CoV-2/human/USA/LA-CDC-MMB09536113/2021,Homo sapiens,nasal swab,23-AUG-2021,3
MZ687438.1,Severe acute respiratory syndrome coronavirus 2,29743,2021/08/03,NA,NA,NA,SARS-CoV-2/human/USA/TN-SPHL-0038/2021,Homo sapiens,nasal swab,07-OCT-2021,3
MZ694025.1,Severe acute respiratory syndrome coronavirus 2,29769,2021/08/03,NA,NA,NA,SARS-CoV-2/human/USA/NY-QDX-26763791/2021,Homo sapiens,Nasal Swabs,16-NOV-2021,3
MZ683896.1,Severe acute respiratory syndrome coronavirus 2,29820,2021/08/03,NA,NA,NA,SARS-CoV-2/human/USA/AZ-4431/2021,Homo sapiens,nasopharyngeal swab,28-OCT-2021,3
MZ853816.1,Severe acute respiratory syndrome coronavirus 2,29787,2021/08/21,NA,NA,NA,SARS-CoV-2/human/USA/OSPHL01878/2021,Homo sapiens,NA,01-FEB-2022,3
MZ969045.1,Severe acute respiratory syndrome coronavirus 2,29769,2021/08/31,NA,NA,NA,SARS-CoV-2/human/USA/CA-OC-518/2021,Homo sapiens,nasopharyngeal swab,31-AUG-2021,3
MZ970476.1,Severe acute respiratory syndrome coronavirus 2,29821,2021/08/31,NA,NA,NA,SARS-CoV-2/human/USA/GA-GPHL-1416/2021,Homo sapiens,NA,31-AUG-2021,3
MZ968438.1,Severe acute respiratory syndrome coronavirus 2,29819,2021/08/31,NA,NA,NA,SARS-CoV-2/human/USA/MA-CDC-ASC210161464/2021,Homo sapiens,Nasal - Anterior Nares,31-AUG-2021,3
MZ967800.1,Severe acute respiratory syndrome coronavirus 2,29528,2021/08/31,NA,NA,NA,SARS-CoV-2/human/USA/WA-CDC-UW21073113379/2021,Homo sapiens,nasopharyngeal swab,31-AUG-2021,3
MZ967658.1,Severe acute respiratory syndrome coronavirus 2,29528,2021/08/31,NA,NA,NA,SARS-CoV-2/human/USA/WA-CDC-UW21073059055/2021,Homo sapiens,nasal,31-AUG-2021,3
MZ968252.1,Severe acute respiratory syndrome coronavirus 2,29823,2021/08/31,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-ASC210158937/2021,Homo sapiens,Nasal - Anterior Nares,31-AUG-2021,3
MZ799131.1,Severe acute respiratory syndrome coronavirus 2,29814,2021/08/15,NA,NA,NA,SARS-CoV-2/human/USA/2104220001/2021,Homo sapiens,Oronasopharynx,15-AUG-2021,3
MZ799098.1,Severe acute respiratory syndrome coronavirus 2,29810,2021/08/15,NA,NA,NA,SARS-CoV-2/human/USA/2104100019/2021,Homo sapiens,Oronasopharynx,15-AUG-2021,3
MZ822237.1,Severe acute respiratory syndrome coronavirus 2,29769,2021/08/17,NA,NA,GISAID ID: EPI_ISL_3149526,SARS-CoV-2/human/USA/CO-CDPHE-40849640/2021,Homo sapiens,patient isolate,05-JUN-2023,3
MZ822960.1,Severe acute respiratory syndrome coronavirus 2,29787,2021/08/17,NA,NA,NA,SARS-CoV-2/human/USA/AL-UAB-GX725/2021,Homo sapiens,oronasopharynx,17-AUG-2021,3
MZ796581.1,Severe acute respiratory syndrome coronavirus 2,29762,2021/08/13,NA,NA,NA,SARS-CoV-2/human/USA/AZ-CDC-QDX27168471/2021,Homo sapiens,Nasal Swabs,13-AUG-2021,3
MZ797291.1,Severe acute respiratory syndrome coronavirus 2,29769,2021/08/13,NA,NA,NA,SARS-CoV-2/human/USA/IL-CDC-QDX27053483/2021,Homo sapiens,Nasal Swabs,13-AUG-2021,3
MZ796840.1,Severe acute respiratory syndrome coronavirus 2,29769,2021/08/13,NA,NA,NA,SARS-CoV-2/human/USA/IL-CDC-QDX27053572/2021,Homo sapiens,Nasal Swabs,13-AUG-2021,3
MZ798039.1,Severe acute respiratory syndrome coronavirus 2,29760,2021/08/13,NA,NA,NA,SARS-CoV-2/human/USA/FL-QDX-27168889/2021,Homo sapiens,Nasal Swabs,16-NOV-2021,3
MZ797329.1,Severe acute respiratory syndrome coronavirus 2,29777,2021/08/13,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-QDX27053195/2021,Homo sapiens,Nasal Swabs,13-AUG-2021,3
MZ888495.1,Severe acute respiratory syndrome coronavirus 2,29519,2021/08/24,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-LC0160198/2021,Homo sapiens,Nasal Swabs,24-AUG-2021,3
MZ888436.1,Severe acute respiratory syndrome coronavirus 2,29729,2021/08/24,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-LC0159933/2021,Homo sapiens,Nasal Swabs,24-AUG-2021,3
MZ888277.1,Severe acute respiratory syndrome coronavirus 2,29767,2021/08/24,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-LC0160135/2021,Homo sapiens,Nasal Swabs,24-AUG-2021,3
MZ723805.1,Severe acute respiratory syndrome coronavirus 2,29807,2021/08/08,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AF01773/2021,Homo sapiens,NA,19-AUG-2021,3
MZ722029.1,Severe acute respiratory syndrome coronavirus 2,29903,2021/08/07,NA,NA,NA,SARS-CoV-2/human/USA/CA-CHLA-PLM10261188/2020,Homo sapiens,NP swab,07-AUG-2021,3
MZ722783.1,Severe acute respiratory syndrome coronavirus 2,29903,2021/08/07,NA,NA,NA,SARS-CoV-2/human/USA/CA-CHLA-PLM80900236/2020,Homo sapiens,NP swab,07-AUG-2021,3
MZ722851.1,Severe acute respiratory syndrome coronavirus 2,29903,2021/08/07,NA,NA,NA,SARS-CoV-2/human/USA/CA-CHLA-PLM86759476/2020,Homo sapiens,NP swab,07-AUG-2021,3
MZ722134.1,Severe acute respiratory syndrome coronavirus 2,29903,2021/08/07,NA,NA,NA,SARS-CoV-2/human/USA/CA-CHLA-PLM18656649/2020,Homo sapiens,NP swab,07-AUG-2021,3
MZ722837.1,Severe acute respiratory syndrome coronavirus 2,29903,2021/08/07,NA,NA,NA,SARS-CoV-2/human/USA/CA-CHLA-PLM85569000/2020,Homo sapiens,NP swab,07-AUG-2021,3
MZ722399.1,Severe acute respiratory syndrome coronavirus 2,29903,2021/08/07,NA,NA,NA,SARS-CoV-2/human/USA/CA-CHLA-PLM45376954/2020,Homo sapiens,NP swab,07-AUG-2021,3
MZ727593.1,Severe acute respiratory syndrome coronavirus 2,29783,2021/08/09,NA,NA,NA,SARS-CoV-2/human/USA/NC-SLPH-0288/2021,Homo sapiens,NA,23-NOV-2021,3
MZ929879.1,Severe acute respiratory syndrome coronavirus 2,29769,2021/08/26,NA,NA,NA,SARS-CoV-2/human/USA/NY-QDX-27650595/2021,Homo sapiens,Nasal Swabs,16-NOV-2021,3
MZ930006.1,Severe acute respiratory syndrome coronavirus 2,29769,2021/08/26,NA,NA,NA,SARS-CoV-2/human/USA/OH-CDC-QDX27611255/2021,Homo sapiens,Nasal Swabs,26-AUG-2021,3
MZ709132.1,Severe acute respiratory syndrome coronavirus 2,29798,2021/08/05,NA,NA,NA,SARS-CoV-2/human/USA/MI-CDC-2-4653376/2021,Homo sapiens,NA,05-AUG-2021,3
MZ956616.1,Severe acute respiratory syndrome coronavirus 2,29823,2021/08/30,NA,NA,NA,SARS-CoV-2/human/USA/GA-GPHL-1257/2021,Homo sapiens,NA,30-AUG-2021,3
MZ824655.1,Severe acute respiratory syndrome coronavirus 2,29903,2021/08/18,NA,NA,NA,SARS-CoV-2/human/CHN/Hefei-806/2020,Homo sapiens,Oropharyngeal Swab,18-AUG-2021,3
MZ824647.1,Severe acute respiratory syndrome coronavirus 2,29903,2021/08/18,NA,NA,NA,SARS-CoV-2/human/CHN/Hefei-679/2020,Homo sapiens,Oropharyngeal Swab,18-AUG-2021,3
OK018400.1,Severe acute respiratory syndrome coronavirus 2,29805,2021/09/02,NA,NA,GISAID accession: EPI_ISL_3903185,SARS-CoV-2/human/USA/FL-BPHL-5883/2021,Homo sapiens,clinical,02-SEP-2021,3
OK020441.1,Severe acute respiratory syndrome coronavirus 2,29844,2021/09/02,NA,NA,Baseline surveillance (random sampling),SARS-CoV-2/human/USA/MA-CDCBI- CRSP_3QDSPQDBJC6OVLUX/2021,Homo sapiens,clinical,02-SEP-2021,3
OK309933.1,Severe acute respiratory syndrome coronavirus 2,29769,2021/09/27,NA,NA,GISAID_ID: EPI_ISL_4512438,SARS-CoV-2/human/USA/CO-CDPHE-2101701103/2021,Homo sapiens,patient isolate,27-SEP-2021,3
OK189401.1,Severe acute respiratory syndrome coronavirus 2,29536,2021/09/20,NA,NA,NA,SARS-CoV-2/human/USA/WA-CDC-UW21061367194/2021,Homo sapiens,nasal,20-SEP-2021,3
OK188199.1,Severe acute respiratory syndrome coronavirus 2,29867,2021/09/20,NA,NA,NA,SARS-CoV-2/human/USA/OH-CDC-2-3980173/2021,Homo sapiens,nasopharyngeal swab,20-SEP-2021,3
OK181688.1,Severe acute respiratory syndrome coronavirus 2,29764,2021/09/20,NA,NA,NA,SARS-CoV-2/human/USA/MN-MDH-12804/2021,Homo sapiens,nasopharynx,03-NOV-2021,3
OK188243.1,Severe acute respiratory syndrome coronavirus 2,29848,2021/09/20,NA,NA,NA,SARS-CoV-2/human/USA/OH-CDC-2-3980156/2021,Homo sapiens,nasopharyngeal swab,20-SEP-2021,3
OK187823.1,Severe acute respiratory syndrome coronavirus 2,29813,2021/09/20,NA,NA,NA,SARS-CoV-2/human/USA/GU-CDC-2-4611098/2021,Homo sapiens,nasopharyngeal swab,20-SEP-2021,3
OK188490.1,Severe acute respiratory syndrome coronavirus 2,29867,2021/09/20,NA,NA,NA,SARS-CoV-2/human/USA/LA-CDC-2-3973061/2021,Homo sapiens,nasopharyngeal swab,20-SEP-2021,3
OK144501.1,Severe acute respiratory syndrome coronavirus 2,29528,2021/09/15,NA,NA,NA,SARS-CoV-2/human/USA/WA-UW-21073147055/2021,Homo sapiens,NA,13-JUN-2022,3
OK036207.1,Severe acute respiratory syndrome coronavirus 2,29844,2021/09/05,NA,NA,Baseline surveillance (random sampling),SARS-CoV-2/human/USA/MA-CDCBI- CRSP_YWNSCKWTVVK5HJ7N/2021,Homo sapiens,clinical,04-SEP-2021,3
OK036210.1,Severe acute respiratory syndrome coronavirus 2,29874,2021/09/05,NA,NA,Baseline surveillance (random sampling),SARS-CoV-2/human/USA/MA-CDCBI- CRSP_YZFDZX2SU553KPVD/2021,Homo sapiens,clinical,04-SEP-2021,3
OK332046.1,Severe acute respiratory syndrome coronavirus 2,29527,2021/09/29,NA,NA,NA,SARS-CoV-2/human/USA/WA-UW-21072659371/2021,Homo sapiens,NA,13-JUN-2022,3
OK332319.1,Severe acute respiratory syndrome coronavirus 2,29807,2021/09/29,NA,NA,NA,SARS-CoV-2/human/USA/IN-GD-091521-189/2021,Homo sapiens,nasopharyngeal swab,29-SEP-2021,3
OK334143.1,Severe acute respiratory syndrome coronavirus 2,29528,2021/09/29,NA,NA,NA,SARS-CoV-2/human/USA/WA-UW-21090858839/2021,Homo sapiens,NA,13-JUN-2022,3
OK085180.1,Severe acute respiratory syndrome coronavirus 2,29888,2021/09/10,NA,NA,NA,SARS-CoV-2/human/USA/CA-867658/2021,Homo sapiens,NA,10-SEP-2021,3
OK085095.1,Severe acute respiratory syndrome coronavirus 2,29838,2021/09/10,NA,NA,NA,SARS-CoV-2/human/USA/CA-866512/2021,Homo sapiens,NA,10-SEP-2021,3
OK087068.1,Severe acute respiratory syndrome coronavirus 2,29717,2021/09/10,NA,NA,GISAID: EPI_ISL_3999487,SARS-CoV-2/human/USA/NMDOH-2021152377/2021,Homo sapiens,nasopharyngeal swab,10-SEP-2021,3
OK258563.1,Severe acute respiratory syndrome coronavirus 2,29528,2021/09/23,NA,NA,NA,SARS-CoV-2/human/USA/WA-UW-21081807151/2021,Homo sapiens,NA,13-JUN-2022,3
OK133948.1,Severe acute respiratory syndrome coronavirus 2,29766,2021/09/14,NA,NA,NA,SARS-CoV-2/human/USA/OR-CDC-LC0231561/2021,Homo sapiens,Nasal Swabs,14-SEP-2021,3
OK133742.1,Severe acute respiratory syndrome coronavirus 2,29670,2021/09/14,NA,NA,NA,SARS-CoV-2/human/USA/OH-CDC-LC0231049/2021,Homo sapiens,Nasal Swabs,14-SEP-2021,3
OK111696.1,Severe acute respiratory syndrome coronavirus 2,29528,2021/09/14,NA,NA,NA,SARS-CoV-2/human/USA/WA-CDC-UW21072036124/2021,Homo sapiens,nasal,14-SEP-2021,3
OK133960.1,Severe acute respiratory syndrome coronavirus 2,29733,2021/09/14,NA,NA,NA,SARS-CoV-2/human/USA/OR-CDC-LC0231575/2021,Homo sapiens,Nasal Swabs,14-SEP-2021,3
OK134523.1,Severe acute respiratory syndrome coronavirus 2,29493,2021/09/14,NA,NA,NA,SARS-CoV-2/human/USA/AR-CDC-LC0232914/2021,Homo sapiens,Nasal Swabs,14-SEP-2021,3
OK134554.1,Severe acute respiratory syndrome coronavirus 2,29670,2021/09/14,NA,NA,NA,SARS-CoV-2/human/USA/CO-CDC-LC0232883/2021,Homo sapiens,Nasal Swabs,14-SEP-2021,3
OK133941.1,Severe acute respiratory syndrome coronavirus 2,29670,2021/09/14,NA,NA,NA,SARS-CoV-2/human/USA/NE-CDC-LC0232022/2021,Homo sapiens,Nasal Swabs,14-SEP-2021,3
OK134573.1,Severe acute respiratory syndrome coronavirus 2,29733,2021/09/14,NA,NA,NA,SARS-CoV-2/human/USA/UT-CDC-LC0232926/2021,Homo sapiens,Nasal Swabs,14-SEP-2021,3
OK282676.1,Severe acute respiratory syndrome coronavirus 2,29671,2021/09/24,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-LC0261394/2021,Homo sapiens,Nasal Swabs,24-SEP-2021,3
OK281544.1,Severe acute respiratory syndrome coronavirus 2,29733,2021/09/24,NA,NA,NA,SARS-CoV-2/human/USA/MD-CDC-LC0258066/2021,Homo sapiens,Nasal Swabs,24-SEP-2021,3
OK282165.1,Severe acute respiratory syndrome coronavirus 2,29670,2021/09/24,NA,NA,NA,SARS-CoV-2/human/USA/NC-CDC-LC0261257/2021,Homo sapiens,Nasal Swabs,24-SEP-2021,3
OK281367.1,Severe acute respiratory syndrome coronavirus 2,29766,2021/09/24,NA,NA,NA,SARS-CoV-2/human/USA/MD-CDC-LC0260562/2021,Homo sapiens,Nasal Swabs,24-SEP-2021,3
OK282565.1,Severe acute respiratory syndrome coronavirus 2,29615,2021/09/24,NA,NA,NA,SARS-CoV-2/human/USA/KY-CDC-LC0264559/2021,Homo sapiens,Nasal Swabs,24-SEP-2021,3
OK281591.1,Severe acute respiratory syndrome coronavirus 2,29766,2021/09/24,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-LC0257059/2021,Homo sapiens,Nasal Swabs,24-SEP-2021,3
OK283111.1,Severe acute respiratory syndrome coronavirus 2,29821,2021/09/24,NA,NA,NA,SARS-CoV-2/human/USA/GA-CDC-4269844-001/2021,Homo sapiens,Anterior nasal swab,24-SEP-2021,3
OK281699.1,Severe acute respiratory syndrome coronavirus 2,29740,2021/09/24,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-LC0257260/2021,Homo sapiens,Nasal Swabs,24-SEP-2021,3
OK281337.1,Severe acute respiratory syndrome coronavirus 2,29767,2021/09/24,NA,NA,NA,SARS-CoV-2/human/USA/MD-CDC-LC0261067/2021,Homo sapiens,Nasal Swabs,24-SEP-2021,3
OK045854.1,Severe acute respiratory syndrome coronavirus 2,29836,2021/09/07,NA,NA,NA,SARS-CoV-2/human/USA/SD-CDC-2-4813055/2021,Homo sapiens,nasopharyngeal swab,07-SEP-2021,3
OK219522.1,Severe acute respiratory syndrome coronavirus 2,29816,2021/09/22,NA,NA,NA,SARS-CoV-2/human/USA/MN-CDC- IBX034416565162/2021,Homo sapiens,nasal swab,15-NOV-2021,3
OK230006.1,Severe acute respiratory syndrome coronavirus 2,29528,2021/09/22,NA,NA,NA,SARS-CoV-2/human/USA/WA-UW-21072942414/2021,Homo sapiens,NA,13-JUN-2022,3
OK246233.1,Severe acute respiratory syndrome coronavirus 2,29885,2021/09/22,NA,NA,NA,SARS-CoV-2/human/USA/VSP2407/2021,Homo sapiens,Clinical Setting,22-SEP-2021,3
OK246091.1,Severe acute respiratory syndrome coronavirus 2,29884,2021/09/22,NA,NA,NA,SARS-CoV-2/human/USA/VSP2115/2021,Homo sapiens,Clinical Setting,22-SEP-2021,3
OK247240.1,Severe acute respiratory syndrome coronavirus 2,29890,2021/09/22,NA,NA,NA,SARS-CoV-2/human/USA/VSP5656/2021,Homo sapiens,Clinical Setting,22-SEP-2021,3
OK230009.1,Severe acute respiratory syndrome coronavirus 2,29528,2021/09/22,NA,NA,NA,SARS-CoV-2/human/USA/WA-UW-21073047667/2021,Homo sapiens,NA,13-JUN-2022,3
OK095764.1,Severe acute respiratory syndrome coronavirus 2,29769,2021/09/13,NA,NA,NA,SARS-CoV-2/human/USA/NV-CDC-QDX28155413/2021,Homo sapiens,Nasal Swabs,13-SEP-2021,3
OK095949.1,Severe acute respiratory syndrome coronavirus 2,29528,2021/09/13,NA,NA,NA,SARS-CoV-2/human/USA/WA-CDC-UW21081904816/2021,Homo sapiens,nasal,13-SEP-2021,3
OK095863.1,Severe acute respiratory syndrome coronavirus 2,29769,2021/09/13,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-QDX28131388/2021,Homo sapiens,Nasal Swabs,13-SEP-2021,3
OK159581.1,Severe acute respiratory syndrome coronavirus 2,29769,2021/09/16,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX28277825/2021,Homo sapiens,Nasal Swabs,16-SEP-2021,3
OK159130.1,Severe acute respiratory syndrome coronavirus 2,29769,2021/09/16,NA,NA,NA,SARS-CoV-2/human/USA/NC-QDX-28277697/2021,Homo sapiens,Nasal Swabs,16-NOV-2021,3
OK159478.1,Severe acute respiratory syndrome coronavirus 2,29769,2021/09/16,NA,NA,NA,SARS-CoV-2/human/USA/CT-CDC-QDX28155466/2021,Homo sapiens,Nasal Swabs,16-SEP-2021,3
OK079991.1,Severe acute respiratory syndrome coronavirus 2,29798,2021/09/09,NA,NA,NA,SARS-CoV-2/human/USA/MD-CDC-ASC210276935/2021,Homo sapiens,Nasal - Anterior Nares,09-SEP-2021,3
OK080410.1,Severe acute respiratory syndrome coronavirus 2,29823,2021/09/09,NA,NA,NA,SARS-CoV-2/human/USA/GA-CDC-ASC210277879/2021,Homo sapiens,Nasal - Anterior Nares,09-SEP-2021,3
OK080936.1,Severe acute respiratory syndrome coronavirus 2,29823,2021/09/09,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-ASC210182560/2021,Homo sapiens,Nasal - Anterior Nares,09-SEP-2021,3
OK080726.1,Severe acute respiratory syndrome coronavirus 2,29823,2021/09/09,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-ASC210182411/2021,Homo sapiens,Nasal - Anterior Nares,09-SEP-2021,3
OK080232.1,Severe acute respiratory syndrome coronavirus 2,29823,2021/09/09,NA,NA,NA,SARS-CoV-2/human/USA/IA-CDC-ASC210234387/2021,Homo sapiens,Nasal - Anterior Nares,09-SEP-2021,3
OK080687.1,Severe acute respiratory syndrome coronavirus 2,29777,2021/09/09,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-ASC210277557/2021,Homo sapiens,Nasal - Anterior Nares,09-SEP-2021,3
OK534230.1,Severe acute respiratory syndrome coronavirus 2,29788,2021/10/16,NA,NA,NA,SARS-CoV-2/human/USA/SRL_330952176/2021,Homo sapiens,NA,16-OCT-2021,3
OK534501.1,Severe acute respiratory syndrome coronavirus 2,29528,2021/10/16,NA,NA,NA,SARS-CoV-2/human/USA/WA-CDC-UW21100308419/2021,Homo sapiens,nasal,16-OCT-2021,3
OK534213.1,Severe acute respiratory syndrome coronavirus 2,29788,2021/10/16,NA,NA,NA,SARS-CoV-2/human/USA/SRL_330914628/2021,Homo sapiens,NA,16-OCT-2021,3
OK445313.1,Severe acute respiratory syndrome coronavirus 2,29844,2021/10/10,NA,NA,Baseline surveillance (random sampling),SARS-CoV-2/human/USA/MA-CDCBI- CRSP_YK7VLIFZ47HF5NNK/2021,Homo sapiens,clinical,09-OCT-2021,3
OK481577.1,Severe acute respiratory syndrome coronavirus 2,29764,2021/10/12,NA,NA,NA,SARS-CoV-2/human/USA/MN-MDH-14864/2021,Homo sapiens,nares,12-OCT-2021,3
OK482856.1,Severe acute respiratory syndrome coronavirus 2,29813,2021/10/12,NA,NA,NA,SARS-CoV-2/human/USA/JW3078/2021,Homo sapiens,NA,12-OCT-2021,3
OK443396.1,Severe acute respiratory syndrome coronavirus 2,29768,2021/10/09,NA,NA,NA,SARS-CoV-2/human/USA/MD-CDC-QDX28938269/2021,Homo sapiens,Nasal Swabs,09-OCT-2021,3
OK443432.1,Severe acute respiratory syndrome coronavirus 2,29769,2021/10/09,NA,NA,NA,SARS-CoV-2/human/USA/IN-CDC-QDX28939024/2021,Homo sapiens,Nasal Swabs,09-OCT-2021,3
OK443891.1,Severe acute respiratory syndrome coronavirus 2,29769,2021/10/09,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-QDX28938566/2021,Homo sapiens,Nasal Swabs,09-OCT-2021,3
OK557067.1,Severe acute respiratory syndrome coronavirus 2,29528,2021/10/19,NA,NA,NA,SARS-CoV-2/human/USA/WA-UW-21092166233/2021,Homo sapiens,NA,13-JUN-2022,3
OK559896.1,Severe acute respiratory syndrome coronavirus 2,29764,2021/10/19,NA,NA,NA,SARS-CoV-2/human/USA/MN-MDH-15424/2021,Homo sapiens,nares,19-OCT-2021,3
OL240528.1,Severe acute respiratory syndrome coronavirus 2,29823,2021/10/29,NA,NA,NA,SARS-CoV-2/human/USA/NC-CDC-ASC210381955/2021,Homo sapiens,Nasal - Anterior Nares,29-OCT-2021,3
OL240634.1,Severe acute respiratory syndrome coronavirus 2,29741,2021/10/29,NA,NA,NA,SARS-CoV-2/human/USA/GA-CDC-ASC210382254/2021,Homo sapiens,Nasal - Anterior Nares,29-OCT-2021,3
