accession,organism,length,collection_date,country,strain,lineage,isolate,host,isolation_source,submission_date,batch
MW648758.1,Severe acute respiratory syndrome coronavirus 2,29904,2021/02/24,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-2102459811/2021,Homo sapiens,NA,24-FEB-2021,2
MW653549.1,Severe acute respiratory syndrome coronavirus 2,29814,2021/02/24,NA,NA,NA,SARS-CoV-2/human/USA/CA-CZB-16068/2020,Homo sapiens,Nasopharyngeal/oropharyngeal swab,24-FEB-2021,2
MW653553.1,Severe acute respiratory syndrome coronavirus 2,29841,2021/02/24,NA,NA,NA,SARS-CoV-2/human/USA/CA-CZB-16062/2020,Homo sapiens,Nasopharyngeal/oropharyngeal swab,24-FEB-2021,2
MW672386.1,Severe acute respiratory syndrome coronavirus 2,29763,2021/02/27,NA,NA,pangolin lineage: B.1.1.7,SARS-CoV-2/human/AUT/2021003938/2021,Homo sapiens,nasopharyngeal swab,15-APR-2021,2
MW672355.1,Severe acute respiratory syndrome coronavirus 2,29776,2021/02/27,NA,NA,pangolin lineage: B.1.1.258.17,SARS-CoV-2/human/AUT/2021009341/2021,Homo sapiens,nasopharyngeal swab,15-APR-2021,2
MW672359.1,Severe acute respiratory syndrome coronavirus 2,29763,2021/02/27,NA,NA,pangolin lineage: B.1.1.7,SARS-CoV-2/human/AUT/2021009110/2021,Homo sapiens,nasopharyngeal swab,15-APR-2021,2
MW672358.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/02/27,NA,NA,pangolin lineage: B.1.1.70,SARS-CoV-2/human/AUT/2021008698/2021,Homo sapiens,nasopharyngeal swab,15-APR-2021,2
MW672363.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/02/27,NA,NA,pangolin lineage: B.1.1.258,SARS-CoV-2/human/AUT/2021009206/2021,Homo sapiens,nasopharyngeal swab,15-APR-2021,2
MW672371.1,Severe acute respiratory syndrome coronavirus 2,29763,2021/02/27,NA,NA,pangolin lineage: B.1.1.7,SARS-CoV-2/human/AUT/2021009234/2021,Homo sapiens,nasopharyngeal swab,15-APR-2021,2
MW672366.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/02/27,NA,NA,pangolin lineage: B.1.1.160,SARS-CoV-2/human/AUT/2021009106/2021,Homo sapiens,nasopharyngeal swab,15-APR-2021,2
MW672372.1,Severe acute respiratory syndrome coronavirus 2,29776,2021/02/27,NA,NA,pangolin lineage: B.1.1.258.17,SARS-CoV-2/human/AUT/2021009089/2021,Homo sapiens,nasopharyngeal swab,15-APR-2021,2
MW672379.1,Severe acute respiratory syndrome coronavirus 2,29763,2021/02/27,NA,NA,pangolin lineage: B.1.1.7,SARS-CoV-2/human/AUT/2021003936/2021,Homo sapiens,nasopharyngeal swab,15-APR-2021,2
MW616857.1,Severe acute respiratory syndrome coronavirus 2,29904,2021/02/16,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-2102555929/2021,Homo sapiens,NA,16-FEB-2021,2
MW599525.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/02/16,NA,NA,Baseline surveillance (random sampling),SARS-CoV-2/human/USA/MA-Broad_CRSP-00387/2021,Homo sapiens,clinical,14-FEB-2021,2
MW616850.1,Severe acute respiratory syndrome coronavirus 2,29904,2021/02/16,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-2102346247/2021,Homo sapiens,NA,16-FEB-2021,2
MW586849.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/02/10,NA,NA,gender: M; age: 53,SARS-CoV-2/human/USA/PA-QDX-4292/2021,Homo sapiens,patient specimen,10-FEB-2021,2
MW587781.1,Severe acute respiratory syndrome coronavirus 2,29831,2021/02/10,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AF00371/2021,Homo sapiens,NA,19-AUG-2021,2
MW629202.1,Severe acute respiratory syndrome coronavirus 2,29813,2021/02/18,NA,NA,GISAID ID: EPI_ISL_954964,SARS-CoV-2/human/USA/CO-CDPHE-2100232763/2021,Homo sapiens,patient isolate,18-FEB-2021,2
MW626594.1,Severe acute respiratory syndrome coronavirus 2,29820,2021/02/18,NA,NA,NA,SARS-CoV-2/human/USA/FL-BPHL-0232/2021,Homo sapiens,NA,19-NOV-2021,2
MW626811.1,Severe acute respiratory syndrome coronavirus 2,29813,2021/02/18,NA,NA,NA,SARS-CoV-2/human/USA/FL-BPHL-0318/2021,Homo sapiens,NA,19-NOV-2021,2
MW626595.1,Severe acute respiratory syndrome coronavirus 2,29787,2021/02/18,NA,NA,NA,SARS-CoV-2/human/USA/FL-BPHL-0233/2021,Homo sapiens,NA,19-NOV-2021,2
MW626711.1,Severe acute respiratory syndrome coronavirus 2,29811,2021/02/18,NA,NA,NA,SARS-CoV-2/human/USA/FL-BPHL-0156/2021,Homo sapiens,NA,19-NOV-2021,2
MW629341.1,Severe acute respiratory syndrome coronavirus 2,29818,2021/02/18,NA,NA,GISAID ID: EPI_ISL_954911,SARS-CoV-2/human/USA/CO-CDPHE-H013123013/2021,Homo sapiens,patient isolate,18-FEB-2021,2
MW640209.1,Severe acute respiratory syndrome coronavirus 2,29714,2021/02/19,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-LC0008932/2021,Homo sapiens,Nasal Swabs,16-JAN-2025,2
MW640330.1,Severe acute respiratory syndrome coronavirus 2,29713,2021/02/19,NA,NA,NA,SARS-CoV-2/human/USA/OR-CDC-LC0009192/2021,Homo sapiens,Nasal Swabs,16-JAN-2025,2
MW640444.1,Severe acute respiratory syndrome coronavirus 2,29713,2021/02/19,NA,NA,NA,SARS-CoV-2/human/USA/NC-CDC-LC0009433/2021,Homo sapiens,Nasal Swabs,16-JAN-2025,2
MW641067.1,Severe acute respiratory syndrome coronavirus 2,29714,2021/02/19,NA,NA,NA,SARS-CoV-2/human/USA/KY-CDC-LC0011173/2021,Homo sapiens,Nasal Swabs,16-JAN-2025,2
MW640537.1,Severe acute respiratory syndrome coronavirus 2,29714,2021/02/19,NA,NA,NA,SARS-CoV-2/human/USA/VA-CDC-LC0009722/2021,Homo sapiens,Nasal Swabs,16-JAN-2025,2
MW640094.1,Severe acute respiratory syndrome coronavirus 2,29713,2021/02/19,NA,NA,NA,SARS-CoV-2/human/USA/UT-CDC-LC0008726/2021,Homo sapiens,Nasal Swabs,16-JAN-2025,2
MW580577.1,Severe acute respiratory syndrome coronavirus 2,29849,2021/02/09,NA,NA,NA,SARS-CoV-2/human/USA/MD-MDH-0834/2021,Homo sapiens,nasopharyngeal swab,08-FEB-2021,2
MW598410.1,Severe acute respiratory syndrome coronavirus 2,29903,2021/02/12,NA,NA,NA,SARS-CoV-2/human/GHA/nmimr-SARS-CoV-2-TRA- 175/2021,Homo sapiens,oro- and nasopharyngeal,12-FEB-2021,2
MW598407.1,Severe acute respiratory syndrome coronavirus 2,29903,2021/02/12,NA,NA,NA,SARS-CoV-2/human/GHA/nmimr-SARS-CoV-2-TRA- 140/2021,Homo sapiens,oro- and nasopharyngeal,12-FEB-2021,2
MW565222.1,Severe acute respiratory syndrome coronavirus 2,29523,2021/02/05,NA,NA,NA,SARS-CoV-2/human/USA/CA-CZB-14762/2020,Homo sapiens,Nasopharyngeal/oropharyngeal swab,04-FEB-2021,2
MW565090.1,Severe acute respiratory syndrome coronavirus 2,29815,2021/02/05,NA,NA,NA,SARS-CoV-2/human/USA/CA-CZB-15021/2020,Homo sapiens,Nasopharyngeal/oropharyngeal swab,04-FEB-2021,2
MW566476.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/02/05,NA,NA,gender: M; age: 23.3,SARS-CoV-2/human/USA/CA-QDX-4489/2020,Homo sapiens,patient specimen,04-FEB-2021,2
MW564953.1,Severe acute respiratory syndrome coronavirus 2,29814,2021/02/05,NA,NA,NA,SARS-CoV-2/human/USA/CA-CZB-15300/2020,Homo sapiens,Nasopharyngeal/oropharyngeal swab,04-FEB-2021,2
MW593370.1,Severe acute respiratory syndrome coronavirus 2,29798,2021/02/11,NA,NA,NA,SARS-CoV-2/human/USA/FHCRC-1120/2020,Homo sapiens,nasal swab,11-FEB-2021,2
MW593186.1,Severe acute respiratory syndrome coronavirus 2,29798,2021/02/11,NA,NA,NA,SARS-CoV-2/human/USA/FHCRC-1053/2020,Homo sapiens,nasal swab,11-FEB-2021,2
MW593257.1,Severe acute respiratory syndrome coronavirus 2,29798,2021/02/11,NA,NA,NA,SARS-CoV-2/human/USA/FHCRC-2219/2020,Homo sapiens,nasal swab,11-FEB-2021,2
MW593785.1,Severe acute respiratory syndrome coronavirus 2,29798,2021/02/11,NA,NA,NA,SARS-CoV-2/human/USA/FHCRC-5278/2020,Homo sapiens,nasal swab,11-FEB-2021,2
MW593897.1,Severe acute respiratory syndrome coronavirus 2,29798,2021/02/11,NA,NA,NA,SARS-CoV-2/human/USA/FHCRC-6804/2020,Homo sapiens,nasal swab,11-FEB-2021,2
MW593335.1,Severe acute respiratory syndrome coronavirus 2,29798,2021/02/11,NA,NA,NA,SARS-CoV-2/human/USA/FHCRC-3597/2020,Homo sapiens,nasal swab,11-FEB-2021,2
MW593867.1,Severe acute respiratory syndrome coronavirus 2,29798,2021/02/11,NA,NA,NA,SARS-CoV-2/human/USA/FHCRC-1505/2020,Homo sapiens,nasal swab,11-FEB-2021,2
MW648752.1,Severe acute respiratory syndrome coronavirus 2,29901,2021/02/23,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-2102292262/2021,Homo sapiens,NA,24-FEB-2021,2
MW666789.1,Severe acute respiratory syndrome coronavirus 2,29770,2021/02/26,NA,NA,NA,SARS-CoV-2/human/USA/VA-CDC-QDX21399817/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MW671608.1,Severe acute respiratory syndrome coronavirus 2,29773,2021/02/26,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-QDX21610655/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MW666866.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/02/26,NA,NA,NA,SARS-CoV-2/human/USA/AR-CDC-QDX21403781/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MW191279.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/02/03,NA,NA,NA,SARS-CoV-2/human/USA/UT-QDX-2434/2020,Homo sapiens,patient specimen,02-FEB-2021,2
MW191301.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/02/03,NA,NA,NA,SARS-CoV-2/human/USA/UT-QDX-2556/2020,Homo sapiens,patient specimen,02-FEB-2021,2
MW560920.1,Severe acute respiratory syndrome coronavirus 2,29866,2021/02/03,NA,NA,NA,SARS-CoV-2/human/USA/CA-LACPHL-AF00276/2021,Homo sapiens,NA,19-AUG-2021,2
MW190757.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/02/03,NA,NA,NA,SARS-CoV-2/human/USA/CA-QDX-2066/2020,Homo sapiens,patient specimen,02-FEB-2021,2
MW495147.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/02/03,NA,NA,gender: M; age: 54,SARS-CoV-2/human/USA/MA-QDX-2928/2021,Homo sapiens,patient specimen,02-FEB-2021,2
MW460663.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/02/03,NA,NA,gender: M; age: 62,SARS-CoV-2/human/USA/CA-QDX-2842/2020,Homo sapiens,patient specimen,02-FEB-2021,2
MW548331.1,Severe acute respiratory syndrome coronavirus 2,29823,2021/02/03,NA,NA,GISAID: EPI_ISL_904079,SARS-CoV-2/human/USA/NMDOH-2021027524/2021,Homo sapiens,nasopharyngeal swab,02-FEB-2021,2
MW796898.1,Severe acute respiratory syndrome coronavirus 2,29790,2021/03/23,NA,NA,GISAID ID: EPI_ISL_1234278,SARS-CoV-2/human/USA/CO-CDPHE-2100529439/2021,Homo sapiens,patient isolate,23-MAR-2021,2
MW795985.1,Severe acute respiratory syndrome coronavirus 2,29904,2021/03/23,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-2103719255/2021,Homo sapiens,NA,23-MAR-2021,2
MW788828.1,Severe acute respiratory syndrome coronavirus 2,29904,2021/03/23,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-2103476450/2021,Homo sapiens,NA,22-MAR-2021,2
MW796772.1,Severe acute respiratory syndrome coronavirus 2,29819,2021/03/23,NA,NA,GISAID ID: EPI_ISL_1234144,SARS-CoV-2/human/USA/CO-CDPHE-2100506695/2021,Homo sapiens,patient isolate,23-MAR-2021,2
MW803380.1,Severe acute respiratory syndrome coronavirus 2,29763,2021/03/24,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX22292762/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MW805043.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/24,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-QDX22763257/2021,Homo sapiens,Nasal Swabs,18-JAN-2025,2
MW804845.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/24,NA,NA,NA,SARS-CoV-2/human/USA/ME-CDC-QDX22785127/2021,Homo sapiens,Nasal Swabs,18-JAN-2025,2
MW780847.1,Severe acute respiratory syndrome coronavirus 2,29713,2021/03/19,NA,NA,NA,SARS-CoV-2/human/USA/MA-CDC-LC0023271/2021,Homo sapiens,Nasal Swabs,17-JAN-2025,2
MW780432.1,Severe acute respiratory syndrome coronavirus 2,29738,2021/03/19,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-LC0024546/2021,Homo sapiens,Nasal Swabs,17-JAN-2025,2
MW780876.1,Severe acute respiratory syndrome coronavirus 2,29714,2021/03/19,NA,NA,NA,SARS-CoV-2/human/USA/SC-CDC-LC0022888/2021,Homo sapiens,Nasal Swabs,17-JAN-2025,2
LR883449.1,Severe acute respiratory syndrome coronavirus 2,29780,2021/03/08,NA,NA,monopartite,hCoV-19/Netherlands/NA_451/2020,Homo sapiens,NA,01-MAR-2021,2
MW728687.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/11,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-QDX22289110/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MW729269.1,Severe acute respiratory syndrome coronavirus 2,29885,2021/03/11,NA,NA,NA,SARS-CoV-2/human/USA/OH-UHTL-187/2021,Homo sapiens,nasopharyngeal swab,11-MAR-2021,2
MW725661.1,Severe acute respiratory syndrome coronavirus 2,29813,2021/03/11,NA,NA,NA,SARS-CoV-2/human/USA/FL-BPHL-0898/2021,Homo sapiens,NA,19-NOV-2021,2
MW725864.1,Severe acute respiratory syndrome coronavirus 2,29805,2021/03/11,NA,NA,NA,SARS-CoV-2/human/USA/FL-BPHL-1137/2021,Homo sapiens,NA,19-NOV-2021,2
MW728775.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/11,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-QDX22288401/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MW728416.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/11,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-QDX22288521/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MW842165.1,Severe acute respiratory syndrome coronavirus 2,29763,2021/03/31,NA,NA,NA,SARS-CoV-2/human/USA/MA-CDC-QDX22635896/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
FR990519.1,Severe acute respiratory syndrome coronavirus 2,29878,2021/03/31,NA,NA,EPI_ISL_590831,Switzerland/ZH-UZH-IMV9/2020,Homo sapiens,NA,31-MAR-2021,2
FR990514.1,Severe acute respiratory syndrome coronavirus 2,29885,2021/03/31,NA,NA,EPI_ISL_590824,Switzerland/ZH-UZH-IMV2/2020,Homo sapiens,NA,31-MAR-2021,2
MW842173.1,Severe acute respiratory syndrome coronavirus 2,29763,2021/03/31,NA,NA,NA,SARS-CoV-2/human/USA/MA-CDC-QDX22634933/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
FR990766.1,Severe acute respiratory syndrome coronavirus 2,29851,2021/03/31,NA,NA,EPI_ISL_864690,Switzerland/GE-32931711/2021,Homo sapiens,NA,31-MAR-2021,2
MW834949.1,Severe acute respiratory syndrome coronavirus 2,29769,2021/03/31,NA,NA,Baseline surveillance (random sampling),SARS-CoV-2/human/USA/MA-CDCBI-CRSP_01514/2021,Homo sapiens,clinical,27-JUL-2021,2
MW763103.1,Severe acute respiratory syndrome coronavirus 2,29856,2021/03/18,NA,NA,NA,SARS-CoV-2/human/USA/GA-GPHL-0100/2021,Homo sapiens,NA,17-MAR-2021,2
MW831533.1,Severe acute respiratory syndrome coronavirus 2,29885,2021/03/30,NA,NA,NA,SARS-CoV-2/human/USA/OH-UHTL-329/2021,Homo sapiens,nasopharyngeal swab,30-MAR-2021,2
MW831043.1,Severe acute respiratory syndrome coronavirus 2,29903,2021/03/30,NA,NA,NA,SARS-CoV-2/human/USA/OH-UHTL-293/2021,Homo sapiens,nasopharyngeal swab,30-MAR-2021,2
MW831543.1,Severe acute respiratory syndrome coronavirus 2,29885,2021/03/30,NA,NA,NA,SARS-CoV-2/human/USA/OH-UHTL-339/2021,Homo sapiens,nasopharyngeal swab,30-MAR-2021,2
MW828343.1,Severe acute respiratory syndrome coronavirus 2,29866,2021/03/30,NA,NA,NA,SARS-CoV-2/human/IND/ILS23/2020,Homo sapiens,nasal swab,30-MAR-2021,2
MW830971.1,Severe acute respiratory syndrome coronavirus 2,29763,2021/03/30,NA,NA,NA,SARS-CoV-2/human/USA/MN-MDH-4318/2021,Homo sapiens,nasopharynx,03-NOV-2021,2
MW812559.1,Severe acute respiratory syndrome coronavirus 2,29713,2021/03/26,NA,NA,NA,SARS-CoV-2/human/USA/MA-CDC-LC0025257/2021,Homo sapiens,Nasal Swabs,18-JAN-2025,2
MW813105.1,Severe acute respiratory syndrome coronavirus 2,29713,2021/03/26,NA,NA,NA,SARS-CoV-2/human/USA/CO-CDC-LC0025948/2021,Homo sapiens,Nasal Swabs,18-JAN-2025,2
MW813096.1,Severe acute respiratory syndrome coronavirus 2,29713,2021/03/26,NA,NA,NA,SARS-CoV-2/human/USA/NM-CDC-LC0026125/2021,Homo sapiens,Nasal Swabs,18-JAN-2025,2
MW792791.1,Severe acute respiratory syndrome coronavirus 2,29867,2021/03/22,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-2-3992391/2021,Homo sapiens,Anterior nasal swab,27-JUL-2021,2
MW791707.1,Severe acute respiratory syndrome coronavirus 2,29706,2021/03/22,NA,NA,EPI_ISL_1300351,SARS-CoV-2/human/USA/TX-DSHS-4133/2021,Homo sapiens,NA,22-MAR-2021,2
MW793105.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/22,NA,NA,NA,SARS-CoV-2/human/USA/IL-CDC-QDX22721762/2021,Homo sapiens,Nasal Swabs,18-JAN-2025,2
MW793152.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/22,NA,NA,NA,SARS-CoV-2/human/USA/PA-CDC-QDX22720953/2021,Homo sapiens,Nasal Swabs,18-JAN-2025,2
MW788777.1,Severe acute respiratory syndrome coronavirus 2,29904,2021/03/22,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-2103043972/2021,Homo sapiens,NA,22-MAR-2021,2
MW793004.1,Severe acute respiratory syndrome coronavirus 2,29867,2021/03/22,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-2-3994090/2021,Homo sapiens,Anterior nasal swab,27-JUL-2021,2
MW793237.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/22,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-QDX22719652/2021,Homo sapiens,Nasal Swabs,18-JAN-2025,2
MW720288.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/09,NA,NA,NA,SARS-CoV-2/human/USA/NH-CDC-QDX22206913/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MW720450.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/09,NA,NA,NA,SARS-CoV-2/human/USA/MA-CDC-QDX22163681/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MW720490.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/09,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX22164576/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MW719980.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/09,NA,NA,NA,SARS-CoV-2/human/USA/IL-CDC-QDX22214924/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MW720062.1,Severe acute respiratory syndrome coronavirus 2,29785,2021/03/09,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX22164555/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MW720520.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/09,NA,NA,NA,SARS-CoV-2/human/USA/CT-CDC-QDX22164408/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MW720114.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/09,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX22165004/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MW724498.1,Severe acute respiratory syndrome coronavirus 2,29885,2021/03/10,NA,NA,NA,SARS-CoV-2/human/USA/OH-UHTL-155/2021,Homo sapiens,nasopharyngeal swab,10-MAR-2021,2
MW764015.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/17,NA,NA,NA,SARS-CoV-2/human/USA/UT-CDC-QDX22551421/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MW766884.1,Severe acute respiratory syndrome coronavirus 2,29867,2021/03/17,NA,NA,NA,SARS-CoV-2/human/USA/GU-CDC-2-3906185/2020,Homo sapiens,nasopharyngeal aspirate,27-JUL-2021,2
MW763708.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/17,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-QDX22521210/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MW766741.1,Severe acute respiratory syndrome coronavirus 2,29867,2021/03/17,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-2-3979458/2021,Homo sapiens,nasopharyngeal aspirate,17-JAN-2025,2
MW764063.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/17,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-QDX22551632/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MW763114.1,Severe acute respiratory syndrome coronavirus 2,29864,2021/03/17,NA,NA,NA,SARS-CoV-2/human/USA/GA-GPHL-0111/2021,Homo sapiens,NA,17-MAR-2021,2
MW909235.1,Severe acute respiratory syndrome coronavirus 2,29695,2021/04/12,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-LC0030378/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MW907562.1,Severe acute respiratory syndrome coronavirus 2,29818,2021/04/12,NA,NA,NA,SARS-CoV-2/human/USA/WA-CDC-4010421-001/2020,Homo sapiens,Internal nose swab,23-SEP-2021,2
MW964614.1,Severe acute respiratory syndrome coronavirus 2,29763,2021/04/19,NA,NA,NA,SARS-CoV-2/human/USA/PA-CDC-QDX23572008/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MW964676.1,Severe acute respiratory syndrome coronavirus 2,29763,2021/04/19,NA,NA,NA,SARS-CoV-2/human/USA/PA-CDC-QDX23572044/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MW964166.1,Severe acute respiratory syndrome coronavirus 2,29812,2021/04/19,NA,NA,NA,SARS-CoV-2/human/USA/PA-CDC-STM-000035020/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MW959667.1,Severe acute respiratory syndrome coronavirus 2,29760,2021/04/19,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX23572303/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MW963211.1,Severe acute respiratory syndrome coronavirus 2,29777,2021/04/19,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-QDX22526680/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MW964100.1,Severe acute respiratory syndrome coronavirus 2,29882,2021/04/19,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-STM-000032358/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MZ048530.1,Severe acute respiratory syndrome coronavirus 2,29763,2021/04/28,NA,NA,NA,SARS-CoV-2/human/USA/TX-HHD-2104275274/2021,Homo sapiens,NA,28-APR-2021,2
MZ028594.1,Severe acute respiratory syndrome coronavirus 2,29763,2021/04/28,NA,NA,NA,SARS-CoV-2/human/USA/MN-MDH-5639/2021,Homo sapiens,nasopharynx,26-APR-2021,2
MZ006819.1,Severe acute respiratory syndrome coronavirus 2,29812,2021/04/22,NA,NA,NA,SARS-CoV-2/human/USA/NC-CDC-STM-000046869/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MZ003851.1,Severe acute respiratory syndrome coronavirus 2,29694,2021/04/22,NA,NA,NA,SARS-CoV-2/human/USA/MN-CDC-LC0039827/2021,Homo sapiens,nasal swabs,27-JUL-2021,2
MZ006026.1,Severe acute respiratory syndrome coronavirus 2,29763,2021/04/22,NA,NA,NA,SARS-CoV-2/human/USA/IL-CDC-QDX23613926/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MZ006699.1,Severe acute respiratory syndrome coronavirus 2,29812,2021/04/22,NA,NA,NA,SARS-CoV-2/human/USA/MI-CDC-STM-000047802/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MZ003653.1,Severe acute respiratory syndrome coronavirus 2,29694,2021/04/22,NA,NA,NA,SARS-CoV-2/human/USA/MI-CDC-LC0039714/2021,Homo sapiens,nasal swabs,27-JUL-2021,2
MZ007260.1,Severe acute respiratory syndrome coronavirus 2,29821,2021/04/22,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-STM-000048208/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MZ007152.1,Severe acute respiratory syndrome coronavirus 2,29812,2021/04/22,NA,NA,NA,SARS-CoV-2/human/USA/PA-CDC-STM-000048153/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MZ045342.1,Severe acute respiratory syndrome coronavirus 2,29784,2021/04/27,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX23761659/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MZ039633.1,Severe acute respiratory syndrome coronavirus 2,29703,2021/04/27,NA,NA,NA,SARS-CoV-2/human/USA/PA-CDC-LC0044173/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MZ039215.1,Severe acute respiratory syndrome coronavirus 2,29695,2021/04/27,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-LC0043768/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MZ045296.1,Severe acute respiratory syndrome coronavirus 2,29763,2021/04/27,NA,NA,NA,SARS-CoV-2/human/USA/PA-CDC-QDX23804087/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MZ038860.1,Severe acute respiratory syndrome coronavirus 2,29709,2021/04/27,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-LC0043226/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MZ039087.1,Severe acute respiratory syndrome coronavirus 2,29694,2021/04/27,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-LC0043461/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,2
MW989900.1,Severe acute respiratory syndrome coronavirus 2,29837,2021/04/21,NA,NA,NA,SARS-CoV-2/human/USA/ND-CDC-2-4176827/2021,Homo sapiens,NA,27-JUL-2021,2
