accession,organism,length,collection_date,country,strain,lineage,isolate,host,isolation_source,submission_date,batch
MW667361.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/02/26,NA,NA,NA,SARS-CoV-2/human/USA/LA-CDC-QDX21489940/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW669039.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/02/26,NA,NA,NA,SARS-CoV-2/human/USA/OH-CDC-QDX21751741/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW667433.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/02/26,NA,NA,NA,SARS-CoV-2/human/USA/NE-CDC-QDX21434734/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW667040.1,Severe acute respiratory syndrome coronavirus 2,29767,2021/02/26,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-QDX21492076/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW668866.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/02/26,NA,NA,NA,SARS-CoV-2/human/USA/NC-CDC-QDX21708068/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW668537.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/02/26,NA,NA,NA,SARS-CoV-2/human/USA/LA-CDC-QDX21759823/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW669017.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/02/26,NA,NA,NA,SARS-CoV-2/human/USA/MO-CDC-QDX21753159/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW640684.1,Severe acute respiratory syndrome coronavirus 2,29713,2021/02/19,NA,NA,NA,SARS-CoV-2/human/USA/MS-CDC-LC0010100/2021,Homo sapiens,Nasal Swabs,16-JAN-2025,1
MW640436.1,Severe acute respiratory syndrome coronavirus 2,29714,2021/02/19,NA,NA,NA,SARS-CoV-2/human/USA/VA-CDC-LC0009415/2021,Homo sapiens,Nasal Swabs,16-JAN-2025,1
MW640673.1,Severe acute respiratory syndrome coronavirus 2,29713,2021/02/19,NA,NA,NA,SARS-CoV-2/human/USA/LA-CDC-LC0010085/2021,Homo sapiens,Nasal Swabs,16-JAN-2025,1
MW640231.1,Severe acute respiratory syndrome coronavirus 2,29713,2021/02/19,NA,NA,NA,SARS-CoV-2/human/USA/CT-CDC-LC0008982/2021,Homo sapiens,Nasal Swabs,16-JAN-2025,1
MW640055.1,Severe acute respiratory syndrome coronavirus 2,29713,2021/02/19,NA,NA,NA,SARS-CoV-2/human/USA/MO-CDC-LC0008653/2021,Homo sapiens,Nasal Swabs,16-JAN-2025,1
MW640763.1,Severe acute respiratory syndrome coronavirus 2,29713,2021/02/19,NA,NA,NA,SARS-CoV-2/human/USA/TN-CDC-LC0010297/2021,Homo sapiens,Nasal Swabs,16-JAN-2025,1
MW640029.1,Severe acute respiratory syndrome coronavirus 2,29713,2021/02/19,NA,NA,NA,SARS-CoV-2/human/USA/KS-CDC-LC0008609/2021,Homo sapiens,Nasal Swabs,16-JAN-2025,1
MW586310.1,Severe acute respiratory syndrome coronavirus 2,29825,2021/02/10,NA,NA,NA,SARS-CoV-2/human/USA/IN-CDC-STM-000005425/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW585964.1,Severe acute respiratory syndrome coronavirus 2,29855,2021/02/10,NA,NA,NA,SARS-CoV-2/human/USA/IN-CDC-STM-000003559/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW593378.1,Severe acute respiratory syndrome coronavirus 2,29785,2021/02/11,NA,NA,NA,SARS-CoV-2/human/USA/FHCRC-8518/2020,Homo sapiens,nasal swab,11-FEB-2021,1
MW593484.1,Severe acute respiratory syndrome coronavirus 2,29798,2021/02/11,NA,NA,NA,SARS-CoV-2/human/USA/FHCRC-3602/2020,Homo sapiens,nasal swab,11-FEB-2021,1
MW592767.1,Severe acute respiratory syndrome coronavirus 2,29822,2021/02/11,NA,NA,NA,SARS-CoV-2/human/USA/MN-MDH-2296/2020,Homo sapiens,nares,11-FEB-2021,1
MW593852.1,Severe acute respiratory syndrome coronavirus 2,29798,2021/02/11,NA,NA,NA,SARS-CoV-2/human/USA/FHCRC-935/2020,Homo sapiens,nasal swab,11-FEB-2021,1
MW593725.1,Severe acute respiratory syndrome coronavirus 2,29795,2021/02/11,NA,NA,NA,SARS-CoV-2/human/USA/FHCRC-4006/2020,Homo sapiens,nasal swab,11-FEB-2021,1
MW593800.1,Severe acute respiratory syndrome coronavirus 2,29798,2021/02/11,NA,NA,NA,SARS-CoV-2/human/USA/FHCRC-6321/2020,Homo sapiens,nasal swab,11-FEB-2021,1
MW549735.1,Severe acute respiratory syndrome coronavirus 2,29816,2021/02/01,NA,NA,GISAID: EPI_ISL_904100,SARS-CoV-2/human/USA/NMDOH-2021028602/2021,Homo sapiens,nasopharyngeal swab,02-FEB-2021,1
MW550204.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/02/01,NA,NA,gender: M; age: 18,SARS-CoV-2/human/USA/CA-QDX-4155/2021,Homo sapiens,patient specimen,01-FEB-2021,1
MW550216.1,Severe acute respiratory syndrome coronavirus 2,29729,2021/02/01,NA,NA,gender: M; age: 17,SARS-CoV-2/human/USA/CT-QDX-4028/2021,Homo sapiens,patient specimen,01-FEB-2021,1
MW564692.1,Severe acute respiratory syndrome coronavirus 2,29827,2021/02/05,NA,NA,NA,SARS-CoV-2/human/USA/CA-CZB-16169/2020,Homo sapiens,Nasopharyngeal/oropharyngeal swab,04-FEB-2021,1
MW566186.1,Severe acute respiratory syndrome coronavirus 2,29904,2021/02/05,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-2102104646/2020,Homo sapiens,NA,04-FEB-2021,1
MW566489.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/02/05,NA,NA,gender: F; age: 50.6,SARS-CoV-2/human/USA/FL-QDX-4484/2020,Homo sapiens,patient specimen,04-FEB-2021,1
MW565560.1,Severe acute respiratory syndrome coronavirus 2,29799,2021/02/05,NA,NA,NA,SARS-CoV-2/human/USA/CA-CZB-14107/2020,Homo sapiens,Nasopharyngeal/oropharyngeal swab,04-FEB-2021,1
MW566214.1,Severe acute respiratory syndrome coronavirus 2,29904,2021/02/05,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-2102464895/2020,Homo sapiens,NA,04-FEB-2021,1
MW595909.1,Severe acute respiratory syndrome coronavirus 2,29866,2021/02/12,NA,NA,NA,SARS-CoV-2/human/MEX/Ensenada-BC/2020,Homo sapiens,nasal swab,12-FEB-2021,1
MW596052.1,Severe acute respiratory syndrome coronavirus 2,29855,2021/02/12,NA,NA,NA,SARS-CoV-2/human/USA/GA-CDC-STM-000007286/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW596031.1,Severe acute respiratory syndrome coronavirus 2,29820,2021/02/12,NA,NA,NA,SARS-CoV-2/human/USA/TN-CDC-STM-000007212/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW595997.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/02/12,NA,NA,NA,SARS-CoV-2/human/IND/GBRC449/2020,Homo sapiens,NA,12-FEB-2021,1
MW596080.1,Severe acute respiratory syndrome coronavirus 2,29848,2021/02/12,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-STM-000008042/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW626652.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/02/18,NA,NA,NA,SARS-CoV-2/human/USA/FL-BPHL-0097/2021,Homo sapiens,NA,19-NOV-2021,1
MW629248.1,Severe acute respiratory syndrome coronavirus 2,29818,2021/02/18,NA,NA,GISAID ID: EPI_ISL_955003,SARS-CoV-2/human/USA/CO-CDPHE-2100235621/2021,Homo sapiens,patient isolate,18-FEB-2021,1
MW629343.1,Severe acute respiratory syndrome coronavirus 2,29834,2021/02/18,NA,NA,GISAID ID: EPI_ISL_954918,SARS-CoV-2/human/USA/CO-CDPHE-H013125885/2021,Homo sapiens,patient isolate,18-FEB-2021,1
MW617725.1,Severe acute respiratory syndrome coronavirus 2,29832,2021/02/17,NA,NA,Baseline surveillance (random sampling),SARS-CoV-2/human/USA/MA-Broad_CRSP-00833/2021,Homo sapiens,clinical,17-FEB-2021,1
MW623737.1,Severe acute respiratory syndrome coronavirus 2,29884,2021/02/17,NA,NA,NA,SARS-CoV-2/human/USA/OH-UHTL-27/2021,Homo sapiens,nasopharyngeal swab,17-FEB-2021,1
MW617699.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/02/17,NA,NA,Cluster Investigation,SARS-CoV-2/human/USA/CO-Broad_WarriorLab- 00207/2021,Homo sapiens,clinical,17-FEB-2021,1
MW763683.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/17,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-QDX22528063/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW763197.1,Severe acute respiratory syndrome coronavirus 2,29727,2021/03/17,NA,NA,EPI_ISL_1261633,SARS-CoV-2/human/USA/TX-DSHS-3548/2021,Homo sapiens,NA,17-MAR-2021,1
MW763911.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/17,NA,NA,NA,SARS-CoV-2/human/USA/OK-CDC-QDX22523967/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW755801.1,Severe acute respiratory syndrome coronavirus 2,29856,2021/03/17,NA,NA,NA,SARS-CoV-2/human/USA/GA-GPHL-0079/2021,Homo sapiens,NA,16-MAR-2021,1
MW763385.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/17,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-QDX22487676/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW763539.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/17,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-QDX22520514/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW763685.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/17,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-QDX22526627/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW763106.1,Severe acute respiratory syndrome coronavirus 2,29870,2021/03/17,NA,NA,NA,SARS-CoV-2/human/USA/GA-GPHL-0103/2021,Homo sapiens,NA,17-MAR-2021,1
MW700495.1,Severe acute respiratory syndrome coronavirus 2,29811,2021/03/05,NA,NA,NA,SARS-CoV-2/human/USA/CA-CZB-18400/2020,Homo sapiens,Nasopharyngeal/oropharyngeal swab,05-MAR-2021,1
MW721527.1,Severe acute respiratory syndrome coronavirus 2,29694,2021/03/10,NA,NA,NA,SARS-CoV-2/human/USA/GA-CDC-LC0014934/2021,Homo sapiens,Nasal Swabs,17-JAN-2025,1
MW722133.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/10,NA,NA,NA,SARS-CoV-2/human/USA/MN-MDH-3203/2021,Homo sapiens,nares,03-NOV-2021,1
MW723417.1,Severe acute respiratory syndrome coronavirus 2,29888,2021/03/10,NA,NA,NA,SARS-CoV-2/human/USA/OH-UHTL-129/2021,Homo sapiens,nasopharyngeal swab,10-MAR-2021,1
MW721577.1,Severe acute respiratory syndrome coronavirus 2,29694,2021/03/10,NA,NA,NA,SARS-CoV-2/human/USA/DC-CDC-LC0012985/2021,Homo sapiens,Nasal Swabs,17-JAN-2025,1
MW694144.1,Severe acute respiratory syndrome coronavirus 2,29825,2021/03/04,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-STM-000013495/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW699207.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/04,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-QDX22118736/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW696841.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/04,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX22118445/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW697073.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/04,NA,NA,NA,SARS-CoV-2/human/USA/MI-CDC-QDX22083335/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW781438.1,Severe acute respiratory syndrome coronavirus 2,29714,2021/03/19,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-LC0024348/2021,Homo sapiens,Nasal Swabs,17-JAN-2025,1
MW793142.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/22,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-QDX22727608/2021,Homo sapiens,Nasal Swabs,18-JAN-2025,1
MW793098.1,Severe acute respiratory syndrome coronavirus 2,29781,2021/03/22,NA,NA,NA,SARS-CoV-2/human/USA/MA-CDC-QDX22719421/2021,Homo sapiens,Nasal Swabs,18-JAN-2025,1
MW792815.1,Severe acute respiratory syndrome coronavirus 2,29867,2021/03/22,NA,NA,NA,SARS-CoV-2/human/USA/MT-CDC-2-3998399/2021,Homo sapiens,Anterior nasal swab,27-JUL-2021,1
MW788823.1,Severe acute respiratory syndrome coronavirus 2,29904,2021/03/22,NA,NA,NA,SARS-CoV-2/human/USA/UT-UPHL-2103451381/2021,Homo sapiens,NA,22-MAR-2021,1
MW792943.1,Severe acute respiratory syndrome coronavirus 2,29867,2021/03/22,NA,NA,NA,SARS-CoV-2/human/USA/NC-CDC-2-4011872/2021,Homo sapiens,Anterior nasal swab,18-JAN-2025,1
MW793121.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/22,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX22722017/2021,Homo sapiens,Nasal Swabs,18-JAN-2025,1
MW793293.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/22,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-QDX22763267/2021,Homo sapiens,Nasal Swabs,18-JAN-2025,1
MW752968.1,Severe acute respiratory syndrome coronavirus 2,29727,2021/03/16,NA,NA,EPI_ISL_1252650,SARS-CoV-2/human/USA/TX-DSHS-3626/2020,Homo sapiens,nasopharyngeal swab,16-MAR-2021,1
MW803619.1,Severe acute respiratory syndrome coronavirus 2,29763,2021/03/24,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-QDX22489541/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW804852.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/24,NA,NA,NA,SARS-CoV-2/human/USA/ME-CDC-QDX22785210/2021,Homo sapiens,Nasal Swabs,18-JAN-2025,1
MW803552.1,Severe acute respiratory syndrome coronavirus 2,29763,2021/03/24,NA,NA,NA,SARS-CoV-2/human/USA/OR-CDC-QDX22315836/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW804977.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/24,NA,NA,NA,SARS-CoV-2/human/USA/PA-CDC-QDX22761477/2021,Homo sapiens,Nasal Swabs,18-JAN-2025,1
MW728411.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/11,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-QDX22291580/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW729277.1,Severe acute respiratory syndrome coronavirus 2,29813,2021/03/11,NA,NA,NA,SARS-CoV-2/human/USA/4523474/2021,Homo sapiens,NA,11-MAR-2021,1
MW728510.1,Severe acute respiratory syndrome coronavirus 2,29779,2021/03/11,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-QDX22289983/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW725851.1,Severe acute respiratory syndrome coronavirus 2,29783,2021/03/11,NA,NA,NA,SARS-CoV-2/human/USA/FL-BPHL-1124/2021,Homo sapiens,NA,19-NOV-2021,1
MW728759.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/11,NA,NA,NA,SARS-CoV-2/human/USA/CA-CDC-QDX22251332/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW728476.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/11,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-QDX22290743/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW735952.1,Severe acute respiratory syndrome coronavirus 2,29858,2021/03/13,NA,NA,NA,SARS-CoV-2/human/USA/GA-GPHL-0038/2020,Homo sapiens,NA,12-MAR-2021,1
MW736673.1,Severe acute respiratory syndrome coronavirus 2,29862,2021/03/13,NA,NA,NA,SARS-CoV-2/human/USA/CA-CZB-25490/2021,Homo sapiens,Nasopharyngeal/oropharyngeal swab,12-MAR-2021,1
MW736110.1,Severe acute respiratory syndrome coronavirus 2,29727,2021/03/13,NA,NA,EPI_ISL_1220001,SARS-CoV-2/human/USA/TX-DSHS-3333/2020,Homo sapiens,nasopharyngeal swab,12-MAR-2021,1
MW750079.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/15,NA,NA,Baseline surveillance (random sampling),SARS-CoV-2/human/USA/MA-Broad_CRSP-01309/2021,Homo sapiens,clinical,15-MAR-2021,1
MW749893.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/15,NA,NA,Baseline surveillance (random sampling),SARS-CoV-2/human/USA/CO-Broad_WarriorLab- 00242/2021,Homo sapiens,clinical,15-MAR-2021,1
MW741606.1,Severe acute respiratory syndrome coronavirus 2,29814,2021/03/15,NA,NA,GISAID: EPI_ISL_1186053,SARS-CoV-2/human/USA/NMDOH-2021063350/2021,Homo sapiens,nasopharyngeal swab,15-MAR-2021,1
MW747978.1,Severe acute respiratory syndrome coronavirus 2,29725,2021/03/15,NA,NA,EPI_ISL_1225058,SARS-CoV-2/human/USA/TX-DSHS-3483/2021,Homo sapiens,NA,15-MAR-2021,1
MW749414.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/15,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX22441844/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW674862.1,Severe acute respiratory syndrome coronavirus 2,29903,2021/03/01,NA,NA,NA,SARS-CoV-2/human/ISR/hCov-19-Israel-CVL-n- 5999/2020,Homo sapiens,Oronasopharynx swab,01-MAR-2021,1
MW680524.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/01,NA,NA,NA,SARS-CoV-2/human/USA/PA-CDC-QDX22024578/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW680518.1,Severe acute respiratory syndrome coronavirus 2,29781,2021/03/01,NA,NA,NA,SARS-CoV-2/human/USA/PA-CDC-QDX22017715/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW680563.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/01,NA,NA,NA,SARS-CoV-2/human/USA/PA-CDC-QDX22017139/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW674835.1,Severe acute respiratory syndrome coronavirus 2,29903,2021/03/01,NA,NA,NA,SARS-CoV-2/human/ISR/hCov-19-Israel-CVL-n- 6102/2020,Homo sapiens,Oronasopharynx swab,01-MAR-2021,1
MW680574.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/01,NA,NA,NA,SARS-CoV-2/human/USA/OH-CDC-QDX22026758/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW680487.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/03/01,NA,NA,NA,SARS-CoV-2/human/USA/OH-CDC-QDX22019533/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW848064.1,Severe acute respiratory syndrome coronavirus 2,29829,2021/04/01,NA,NA,NA,SARS-CoV-2/human/USA/TX-CDC-STM-000038326/2021,Homo sapiens,Nasal Swabs,18-JAN-2025,1
MW850081.1,Severe acute respiratory syndrome coronavirus 2,29867,2021/04/01,NA,NA,NA,SARS-CoV-2/human/USA/VT-CDC-2-4043832/2021,Homo sapiens,Anterior nasal swab,27-JUL-2021,1
MW849108.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/04/01,NA,NA,NA,SARS-CoV-2/human/USA/MI-CDC-QDX23007223/2021,Homo sapiens,Nasal Swabs,18-JAN-2025,1
MW850168.1,Severe acute respiratory syndrome coronavirus 2,29738,2021/04/01,NA,NA,NA,SARS-CoV-2/human/USA/OR-CDC-2-4058261/2021,Homo sapiens,nasopharyngeal swab,27-JUL-2021,1
MW848127.1,Severe acute respiratory syndrome coronavirus 2,29826,2021/04/01,NA,NA,NA,SARS-CoV-2/human/USA/AZ-CDC-STM-000034305/2021,Homo sapiens,Nasal Swabs,18-JAN-2025,1
MW976399.1,Severe acute respiratory syndrome coronavirus 2,29769,2021/04/20,NA,NA,NA,SARS-CoV-2/human/USA/IL-CDC-QDX22977722/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW973840.1,Severe acute respiratory syndrome coronavirus 2,29813,2021/04/20,NA,NA,NA,SARS-CoV-2/human/USA/CA-CZB-16887/2020,Homo sapiens,nasopharyngeal swab,19-AUG-2021,1
MW974332.1,Severe acute respiratory syndrome coronavirus 2,29814,2021/04/20,NA,NA,NA,SARS-CoV-2/human/USA/CA-CZB-15311/2020,Homo sapiens,nasopharyngeal swab,19-AUG-2021,1
MW976037.1,Severe acute respiratory syndrome coronavirus 2,29751,2021/04/20,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-QDX22720937/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW976750.1,Severe acute respiratory syndrome coronavirus 2,29780,2021/04/20,NA,NA,NA,SARS-CoV-2/human/USA/MA-CDC-QDX23177030/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW976517.1,Severe acute respiratory syndrome coronavirus 2,29772,2021/04/20,NA,NA,NA,SARS-CoV-2/human/USA/CT-CDC-QDX23008506/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW975909.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/04/20,NA,NA,NA,SARS-CoV-2/human/USA/MI-CDC-QDX22681932/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW976633.1,Severe acute respiratory syndrome coronavirus 2,29772,2021/04/20,NA,NA,NA,SARS-CoV-2/human/USA/CT-CDC-QDX23089650/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW931346.1,Severe acute respiratory syndrome coronavirus 2,29808,2021/04/15,NA,NA,NA,SARS-CoV-2/human/USA/AZ-CDC-STM-000045932/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW931043.1,Severe acute respiratory syndrome coronavirus 2,29819,2021/04/15,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-STM-000045610/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW930991.1,Severe acute respiratory syndrome coronavirus 2,29763,2021/04/15,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-QDX23451737/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW931484.1,Severe acute respiratory syndrome coronavirus 2,29813,2021/04/15,NA,NA,NA,SARS-CoV-2/human/USA/MA-CDC-STM-000046793/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MZ012293.1,Severe acute respiratory syndrome coronavirus 2,29800,2021/04/23,NA,NA,NA,SARS-CoV-2/human/USA/MN-CDC- IBX433193676476/2021,Homo sapiens,NA,27-JUL-2021,1
MZ015080.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/04/23,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-QDX23678061/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MZ056257.1,Severe acute respiratory syndrome coronavirus 2,29763,2021/04/29,NA,NA,NA,SARS-CoV-2/human/USA/CT-CDC-QDX23849695/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MZ056425.1,Severe acute respiratory syndrome coronavirus 2,29763,2021/04/29,NA,NA,NA,SARS-CoV-2/human/USA/PA-CDC-QDX23849260/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MZ056044.1,Severe acute respiratory syndrome coronavirus 2,29848,2021/04/29,NA,NA,NA,SARS-CoV-2/human/USA/OH-CDC-2-4195055/2021,Homo sapiens,nasopharyngeal swab,27-JUL-2021,1
MZ055957.1,Severe acute respiratory syndrome coronavirus 2,29816,2021/04/29,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-2-4193861/2021,Homo sapiens,Anterior nasal swab,27-JUL-2021,1
MZ056342.1,Severe acute respiratory syndrome coronavirus 2,29763,2021/04/29,NA,NA,NA,SARS-CoV-2/human/USA/MO-CDC-QDX23849409/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MW888118.1,Severe acute respiratory syndrome coronavirus 2,29867,2021/04/08,NA,NA,NA,SARS-CoV-2/human/USA/UT-CDC-2-4084840/2021,Homo sapiens,saliva,27-JUL-2021,1
MW887957.1,Severe acute respiratory syndrome coronavirus 2,29849,2021/04/08,NA,NA,NA,SARS-CoV-2/human/USA/MP-CDC-2-4084518/2021,Homo sapiens,nasopharyngeal swab,19-JAN-2025,1
MW883228.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/04/08,NA,NA,GISAID: EPI_ISL_1493427,SARS-CoV-2/human/USA/NMDOH-2020419817/2020,Homo sapiens,nasopharyngeal swab,08-APR-2021,1
MW883221.1,Severe acute respiratory syndrome coronavirus 2,29782,2021/04/08,NA,NA,GISAID: EPI_ISL_1493420,SARS-CoV-2/human/USA/NMDOH-2020419584/2020,Homo sapiens,nasopharyngeal swab,08-APR-2021,1
MW870668.1,Severe acute respiratory syndrome coronavirus 2,29713,2021/04/06,NA,NA,NA,SARS-CoV-2/human/USA/NH-CDC-LC0028865/2021,Homo sapiens,Nasal Swabs,19-JAN-2025,1
MW870503.1,Severe acute respiratory syndrome coronavirus 2,29686,2021/04/06,NA,NA,NA,SARS-CoV-2/human/USA/VA-CDC-LC0029249/2021,Homo sapiens,Nasal Swabs,19-JAN-2025,1
MZ039746.1,Severe acute respiratory syndrome coronavirus 2,29694,2021/04/27,NA,NA,NA,SARS-CoV-2/human/USA/MD-CDC-LC0044215/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MZ044524.1,Severe acute respiratory syndrome coronavirus 2,29763,2021/04/27,NA,NA,NA,SARS-CoV-2/human/USA/MN-MDH-5140/2021,Homo sapiens,nasopharynx,03-NOV-2021,1
MZ038531.1,Severe acute respiratory syndrome coronavirus 2,29682,2021/04/27,NA,NA,NA,SARS-CoV-2/human/USA/NJ-CDC-LC0042813/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MZ045372.1,Severe acute respiratory syndrome coronavirus 2,29763,2021/04/27,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-QDX23760624/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MZ038901.1,Severe acute respiratory syndrome coronavirus 2,29695,2021/04/27,NA,NA,NA,SARS-CoV-2/human/USA/NY-CDC-LC0043327/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MZ064767.1,Severe acute respiratory syndrome coronavirus 2,29763,2021/04/30,NA,NA,NA,SARS-CoV-2/human/USA/PA-CDC-QDX23849287/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MZ065076.1,Severe acute respiratory syndrome coronavirus 2,29763,2021/04/30,NA,NA,NA,SARS-CoV-2/human/USA/PA-CDC-QDX23849333/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
MZ060598.1,Severe acute respiratory syndrome coronavirus 2,29806,2021/04/30,NA,NA,NA,SARS-CoV-2/human/USA/FL-CDC-STM-000054942/2021,Homo sapiens,Nasal Swabs,27-JUL-2021,1
